Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,3.670000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,6.550000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,22.700000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,34.540000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,221.810000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,921.090000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,2823.470000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,39312.200000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,118836.000000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.100000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,99.900000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,114.880000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,572,'01311,Avocados,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,126.160000,E
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,1100.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,1100.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1250.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1300.000000,X
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,8600.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,19500.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,29090.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,395000.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,566.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,631.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,946.000000,A
ZWE,2017-01-01,2017-01-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,1315.000000,A
ZWE,2017-02-01,2017-02-28,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,988.000000,A
ZWE,2017-03-01,2017-03-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,817.000000,A
ZWE,2017-04-01,2017-04-30,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,1370.000000,A
ZWE,2017-05-01,2017-05-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,958.000000,A
ZWE,2017-06-01,2017-06-30,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,690.000000,A
ZWE,2017-07-01,2017-07-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,443.000000,A
ZWE,2017-08-01,2017-08-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7008,August,LCU,875.000000,A
ZWE,2017-09-01,2017-09-30,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7009,September,LCU,967.000000,A
ZWE,2017-10-01,2017-10-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7010,October,LCU,950.000000,A
ZWE,2017-11-01,2017-11-30,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7011,November,LCU,1000.000000,A
ZWE,2017-12-01,2017-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2017,2017,7012,December,LCU,975.000000,A
ZWE,2018-01-01,2018-01-31,181,'716,Zimbabwe,486,'01312,Bananas,5530,Producer Price (LCU/tonne),2018,2018,7001,January,LCU,790.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,3.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,3.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,3.500000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,3.600000,X
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,23.800000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,53.900000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,80.400000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1091.500000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,566.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,631.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,946.000000,A
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,1038.900000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,566.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,631.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,946.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,0.510000,E
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,0.510000,E
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,0.580000,E
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,0.600000,E
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,0.700000,E
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,0.800000,E
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,0.800000,E
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,1.930000,E
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,2.800000,E
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,3.970000,E
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,9.000000,E
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,13.430000,E
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,182.370000,E
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,937.460000,E
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,3979.970000,E
ZWE,2006-01-01,2006-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,55414.540000,E
ZWE,2007-01-01,2007-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,180300.100000,E
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,94.570000,E
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,105.430000,E
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,158.060000,E
ZWE,2018-01-01,2018-12-31,181,'716,Zimbabwe,486,'01312,Bananas,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,173.590000,E
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,520.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,1200.000000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,1550.000000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,1550.000000,A
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,1900.000000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,2200.000000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,5000.000000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,7000.000000,A
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,7500.000000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,9900.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,25000.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,68500.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,44,'0115,Barley,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,770000.000000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,1.400000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,3.300000,A
ZWE,1993-01-01,1993-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,4.300000,A
ZWE,1994-01-01,1994-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,4.300000,A
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,5.300000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,6.100000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,13.800000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,19.300000,A
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,20.700000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,27.400000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,69.100000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,189.300000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,44,'0115,Barley,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,2127.700000,A
ZWE,1991-01-01,1991-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,450.000000,A
ZWE,1992-01-01,1992-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,450.000000,A
ZWE,1995-01-01,1995-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,4300.000000,A
ZWE,1996-01-01,1996-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,6500.000000,A
ZWE,1997-01-01,1997-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,6330.000000,A
ZWE,1998-01-01,1998-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,4818.000000,A
ZWE,1999-01-01,1999-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,8500.000000,A
ZWE,2000-01-01,2000-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,30000.000000,A
ZWE,2001-01-01,2001-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,52000.000000,A
ZWE,2002-01-01,2002-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,245000.000000,A
ZWE,2003-01-01,2003-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,900000.000000,A
ZWE,2004-01-01,2004-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,10000000.000000,A
ZWE,2005-01-01,2005-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,19000000.000000,A
ZWE,2013-01-01,2013-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,361900.000000,A
ZWE,2013-01-01,2013-01-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7001,January,LCU,361900.000000,A
ZWE,2013-02-01,2013-02-28,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7002,February,LCU,361900.000000,A
ZWE,2013-03-01,2013-03-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7003,March,LCU,361900.000000,A
ZWE,2013-04-01,2013-04-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7004,April,LCU,361900.000000,A
ZWE,2013-05-01,2013-05-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7005,May,LCU,361900.000000,A
ZWE,2013-06-01,2013-06-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7006,June,LCU,361900.000000,A
ZWE,2013-07-01,2013-07-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7007,July,LCU,361900.000000,A
ZWE,2013-08-01,2013-08-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7008,August,LCU,361900.000000,A
ZWE,2013-09-01,2013-09-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7009,September,LCU,361900.000000,A
ZWE,2013-10-01,2013-10-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7010,October,LCU,361900.000000,A
ZWE,2013-11-01,2013-11-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7011,November,LCU,361900.000000,A
ZWE,2013-12-01,2013-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7012,December,LCU,361900.000000,A
ZWE,2014-01-01,2014-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,1300.000000,A
ZWE,2014-01-01,2014-01-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7001,January,LCU,1300.000000,A
ZWE,2014-02-01,2014-02-28,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7002,February,LCU,1300.000000,A
ZWE,2014-03-01,2014-03-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7003,March,LCU,1300.000000,A
ZWE,2014-04-01,2014-04-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7004,April,LCU,1300.000000,A
ZWE,2014-05-01,2014-05-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7005,May,LCU,1300.000000,A
ZWE,2014-06-01,2014-06-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7006,June,LCU,1300.000000,A
ZWE,2014-07-01,2014-07-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7007,July,LCU,1300.000000,A
ZWE,2014-08-01,2014-08-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7008,August,LCU,1300.000000,A
ZWE,2014-09-01,2014-09-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7009,September,LCU,1300.000000,A
ZWE,2014-10-01,2014-10-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7010,October,LCU,1300.000000,A
ZWE,2014-11-01,2014-11-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7011,November,LCU,1300.000000,A
ZWE,2014-12-01,2014-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7012,December,LCU,1300.000000,A
ZWE,2015-01-01,2015-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,900.000000,A
ZWE,2015-01-01,2015-01-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2015,2015,7001,January,LCU,1300.000000,A
ZWE,2016-01-01,2016-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,1150.000000,A
ZWE,2016-01-01,2016-01-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,1300.000000,A
ZWE,2016-02-01,2016-02-29,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,1300.000000,A
ZWE,2016-03-01,2016-03-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,1300.000000,A
ZWE,2016-04-01,2016-04-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,900.000000,A
ZWE,2016-05-01,2016-05-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,900.000000,A
ZWE,2016-06-01,2016-06-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,900.000000,A
ZWE,2016-07-01,2016-07-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,900.000000,A
ZWE,2016-08-01,2016-08-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,900.000000,A
ZWE,2016-09-01,2016-09-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,900.000000,A
ZWE,2016-10-01,2016-10-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,900.000000,A
ZWE,2016-11-01,2016-11-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,900.000000,A
ZWE,2016-12-01,2016-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,900.000000,A
ZWE,2017-01-01,2017-12-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,1150.000000,A
ZWE,2017-01-01,2017-01-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,1150.000000,A
ZWE,2017-02-01,2017-02-28,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7002,February,LCU,1150.000000,A
ZWE,2017-03-01,2017-03-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7003,March,LCU,1150.000000,A
ZWE,2017-04-01,2017-04-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7004,April,LCU,1150.000000,A
ZWE,2017-05-01,2017-05-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7005,May,LCU,1150.000000,A
ZWE,2017-06-01,2017-06-30,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7006,June,LCU,1150.000000,A
ZWE,2017-07-01,2017-07-31,181,'716,Zimbabwe,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2017,2017,7007,July,LCU,1150.000000,A
